study_id,site_id,month,patients_screened,patients_enrolled,screen_failures,cumulative_enrolled
CT-2025-0017,SITE-00333,2023-06-01,2,2,0,2
CT-2025-0017,SITE-00333,2023-07-01,1,1,0,3
CT-2025-0017,SITE-00333,2023-08-01,2,2,0,5
CT-2025-0017,SITE-00333,2023-10-01,1,1,0,6
CT-2025-0017,SITE-00333,2023-11-01,2,2,0,8
CT-2025-0017,SITE-00333,2023-12-01,3,2,1,10
CT-2025-0017,SITE-00333,2024-01-01,3,3,0,13
CT-2025-0017,SITE-00333,2024-02-01,1,1,0,14
CT-2025-0017,SITE-00333,2024-03-01,2,0,2,14
CT-2025-0017,SITE-00333,2024-04-01,1,1,0,15
CT-2025-0017,SITE-00333,2024-06-01,1,0,1,15
CT-2025-0017,SITE-00333,2024-08-01,2,2,0,17
CT-2025-0017,SITE-00334,2023-04-01,1,0,1,0
CT-2025-0017,SITE-00334,2023-05-01,1,1,0,1
CT-2025-0017,SITE-00334,2023-07-01,1,0,1,1
CT-2025-0017,SITE-00334,2023-08-01,1,0,1,1
CT-2025-0017,SITE-00334,2023-10-01,3,2,1,3
CT-2025-0017,SITE-00334,2023-11-01,2,1,1,4
CT-2025-0017,SITE-00334,2023-12-01,2,2,0,6
CT-2025-0017,SITE-00334,2024-01-01,1,1,0,7
CT-2025-0017,SITE-00334,2024-02-01,5,2,3,9
CT-2025-0017,SITE-00334,2024-03-01,1,1,0,10
CT-2025-0017,SITE-00334,2024-04-01,3,3,0,13
CT-2025-0017,SITE-00334,2024-07-01,2,1,1,14
CT-2025-0017,SITE-00335,2023-07-01,1,1,0,1
CT-2025-0017,SITE-00335,2023-08-01,11,5,6,6
CT-2025-0017,SITE-00335,2023-09-01,3,3,0,9
CT-2025-0017,SITE-00335,2023-10-01,5,3,2,12
CT-2025-0017,SITE-00335,2023-11-01,2,2,0,14
CT-2025-0017,SITE-00336,2023-05-01,1,1,0,1
CT-2025-0017,SITE-00336,2023-07-01,1,0,1,1
CT-2025-0017,SITE-00336,2023-09-01,1,1,0,2
CT-2025-0017,SITE-00336,2023-10-01,1,1,0,3
CT-2025-0017,SITE-00336,2024-01-01,1,1,0,4
CT-2025-0017,SITE-00336,2024-02-01,3,3,0,7
CT-2025-0017,SITE-00336,2024-03-01,2,2,0,9
CT-2025-0017,SITE-00336,2024-05-01,1,0,1,9
CT-2025-0017,SITE-00336,2024-06-01,1,0,1,9
CT-2025-0017,SITE-00336,2024-07-01,3,1,2,10
CT-2025-0018,SITE-00337,2023-09-01,4,2,2,2
CT-2025-0018,SITE-00337,2023-12-01,10,5,5,7
CT-2025-0018,SITE-00337,2024-01-01,5,2,3,9
CT-2025-0018,SITE-00337,2024-02-01,5,3,2,12
CT-2025-0018,SITE-00337,2024-03-01,2,2,0,14
CT-2025-0018,SITE-00337,2024-04-01,3,2,1,16
CT-2025-0018,SITE-00338,2023-11-01,3,2,1,2
CT-2025-0018,SITE-00338,2023-12-01,1,1,0,3
CT-2025-0018,SITE-00338,2024-01-01,10,6,4,9
CT-2025-0018,SITE-00338,2024-02-01,2,2,0,11
CT-2025-0018,SITE-00338,2024-03-01,3,3,0,14
CT-2025-0018,SITE-00338,2024-04-01,3,2,1,16
CT-2025-0018,SITE-00339,2023-10-01,1,0,1,0
CT-2025-0018,SITE-00339,2023-11-01,3,1,2,1
CT-2025-0018,SITE-00339,2024-01-01,1,1,0,2
CT-2025-0018,SITE-00339,2024-03-01,1,1,0,3
CT-2025-0018,SITE-00339,2024-05-01,1,1,0,4
CT-2025-0018,SITE-00339,2024-06-01,1,1,0,5
CT-2025-0018,SITE-00339,2024-09-01,1,1,0,6
CT-2025-0018,SITE-00339,2024-10-01,1,0,1,6
CT-2025-0018,SITE-00339,2025-03-01,1,0,1,6
CT-2025-0018,SITE-00339,2025-05-01,2,1,1,7
CT-2025-0018,SITE-00340,2023-09-01,2,1,1,1
CT-2025-0018,SITE-00340,2023-10-01,1,0,1,1
CT-2025-0018,SITE-00340,2023-11-01,1,1,0,2
CT-2025-0018,SITE-00340,2023-12-01,4,2,2,4
CT-2025-0018,SITE-00340,2024-01-01,1,1,0,5
CT-2025-0018,SITE-00340,2024-02-01,4,2,2,7
CT-2025-0018,SITE-00340,2024-03-01,2,2,0,9
CT-2025-0018,SITE-00340,2024-04-01,4,3,1,12
CT-2025-0018,SITE-00340,2024-05-01,2,1,1,13
CT-2025-0018,SITE-00340,2024-08-01,1,0,1,13
CT-2025-0018,SITE-00340,2024-10-01,2,1,1,14
CT-2025-0018,SITE-00341,2023-08-01,1,1,0,1
CT-2025-0018,SITE-00341,2023-09-01,1,1,0,2
CT-2025-0018,SITE-00341,2023-10-01,3,3,0,5
CT-2025-0018,SITE-00341,2023-11-01,2,1,1,6
CT-2025-0018,SITE-00341,2023-12-01,4,4,0,10
CT-2025-0018,SITE-00341,2024-01-01,4,4,0,14
CT-2025-0018,SITE-00341,2024-02-01,2,1,1,15
CT-2025-0018,SITE-00342,2023-09-01,1,1,0,1
CT-2025-0018,SITE-00342,2023-10-01,1,1,0,2
CT-2025-0018,SITE-00342,2023-12-01,1,1,0,3
CT-2025-0018,SITE-00342,2024-01-01,2,2,0,5
CT-2025-0018,SITE-00342,2024-04-01,3,3,0,8
CT-2025-0018,SITE-00342,2024-07-01,1,0,1,8
CT-2025-0018,SITE-00342,2024-08-01,2,2,0,10
CT-2025-0018,SITE-00342,2024-09-01,2,2,0,12
CT-2025-0018,SITE-00342,2024-11-01,2,2,0,14
CT-2025-0018,SITE-00342,2024-12-01,1,0,1,14
CT-2025-0018,SITE-00343,2023-10-01,1,0,1,0
CT-2025-0018,SITE-00343,2024-01-01,4,3,1,3
CT-2025-0018,SITE-00343,2024-02-01,2,1,1,4
CT-2025-0018,SITE-00343,2024-04-01,1,0,1,4
CT-2025-0018,SITE-00343,2024-06-01,2,1,1,5
CT-2025-0018,SITE-00343,2024-07-01,2,2,0,7
CT-2025-0018,SITE-00343,2024-08-01,3,2,1,9
CT-2025-0018,SITE-00343,2024-09-01,2,1,1,10
CT-2025-0018,SITE-00343,2024-10-01,1,0,1,10
CT-2025-0018,SITE-00344,2023-12-01,1,1,0,1
CT-2025-0018,SITE-00344,2024-01-01,1,1,0,2
CT-2025-0018,SITE-00344,2024-02-01,4,2,2,4
CT-2025-0018,SITE-00344,2024-03-01,3,2,1,6
CT-2025-0018,SITE-00344,2024-04-01,4,3,1,9
CT-2025-0018,SITE-00344,2024-07-01,2,2,0,11
CT-2025-0018,SITE-00344,2024-09-01,1,1,0,12
CT-2025-0018,SITE-00344,2024-10-01,1,0,1,12
CT-2025-0018,SITE-00344,2024-11-01,4,2,2,14
CT-2025-0018,SITE-00345,2023-09-01,1,1,0,1
CT-2025-0018,SITE-00345,2023-12-01,2,1,1,2
CT-2025-0018,SITE-00345,2024-01-01,1,1,0,3
CT-2025-0018,SITE-00345,2024-05-01,1,1,0,4
CT-2025-0018,SITE-00345,2024-06-01,1,1,0,5
CT-2025-0018,SITE-00345,2024-07-01,1,1,0,6
CT-2025-0018,SITE-00345,2024-09-01,1,1,0,7
CT-2025-0019,SITE-00346,2024-09-01,2,1,1,1
CT-2025-0019,SITE-00346,2024-10-01,4,2,2,3
CT-2025-0019,SITE-00346,2024-11-01,12,6,6,9
CT-2025-0019,SITE-00346,2024-12-01,8,5,3,14
CT-2025-0019,SITE-00346,2025-01-01,4,3,1,17
CT-2025-0019,SITE-00346,2025-02-01,2,1,1,18
CT-2025-0019,SITE-00347,2024-11-01,2,1,1,1
CT-2025-0019,SITE-00347,2024-12-01,1,0,1,1
CT-2025-0019,SITE-00347,2025-02-01,1,0,1,1
CT-2025-0019,SITE-00347,2025-03-01,3,3,0,4
CT-2025-0019,SITE-00347,2025-04-01,7,3,4,7
CT-2025-0019,SITE-00347,2025-05-01,1,1,0,8
CT-2025-0019,SITE-00347,2025-06-01,3,2,1,10
CT-2025-0019,SITE-00347,2025-07-01,1,1,0,11
CT-2025-0019,SITE-00347,2025-08-01,2,2,0,13
CT-2025-0019,SITE-00347,2025-09-01,1,1,0,14
CT-2025-0019,SITE-00347,2025-10-01,1,1,0,15
CT-2025-0019,SITE-00347,2025-11-01,1,1,0,16
CT-2025-0019,SITE-00347,2025-12-01,2,2,0,18
CT-2025-0019,SITE-00347,2026-01-01,1,1,0,19
CT-2025-0019,SITE-00347,2026-03-01,4,2,2,21
CT-2025-0019,SITE-00348,2024-09-01,1,1,0,1
CT-2025-0019,SITE-00348,2024-10-01,5,4,1,5
CT-2025-0019,SITE-00348,2024-11-01,5,3,2,8
CT-2025-0019,SITE-00348,2024-12-01,3,2,1,10
CT-2025-0019,SITE-00348,2025-01-01,3,2,1,12
CT-2025-0019,SITE-00348,2025-02-01,1,1,0,13
CT-2025-0019,SITE-00348,2025-03-01,5,3,2,16
CT-2025-0019,SITE-00348,2025-04-01,2,1,1,17
CT-2025-0019,SITE-00349,2024-09-01,2,1,1,1
CT-2025-0019,SITE-00349,2024-11-01,2,0,2,1
CT-2025-0019,SITE-00349,2024-12-01,1,0,1,1
CT-2025-0019,SITE-00349,2025-02-01,5,3,2,4
CT-2025-0019,SITE-00349,2025-03-01,2,2,0,6
CT-2025-0019,SITE-00349,2025-05-01,1,1,0,7
CT-2025-0019,SITE-00349,2025-07-01,1,1,0,8
CT-2025-0019,SITE-00349,2025-09-01,1,1,0,9
CT-2025-0019,SITE-00350,2024-11-01,4,2,2,2
CT-2025-0019,SITE-00350,2025-05-01,1,1,0,3
CT-2025-0019,SITE-00350,2025-06-01,1,1,0,4
CT-2025-0019,SITE-00350,2025-09-01,2,2,0,6
CT-2025-0019,SITE-00350,2025-10-01,3,2,1,8
CT-2025-0019,SITE-00350,2025-11-01,1,1,0,9
CT-2025-0019,SITE-00350,2026-03-01,2,1,1,10
CT-2025-0019,SITE-00350,2026-05-01,1,1,0,11
CT-2025-0019,SITE-00350,2026-06-01,5,3,2,14
CT-2025-0019,SITE-00350,2026-07-01,3,2,1,16
CT-2025-0019,SITE-00351,2024-11-01,1,0,1,0
CT-2025-0019,SITE-00351,2025-01-01,2,0,2,0
CT-2025-0019,SITE-00351,2025-02-01,3,3,0,3
CT-2025-0019,SITE-00351,2025-03-01,3,2,1,5
CT-2025-0019,SITE-00351,2025-04-01,2,1,1,6
CT-2025-0019,SITE-00351,2025-05-01,6,4,2,10
CT-2025-0019,SITE-00351,2025-06-01,2,1,1,11
CT-2025-0019,SITE-00351,2025-08-01,1,1,0,12
CT-2025-0019,SITE-00351,2025-09-01,1,1,0,13
CT-2025-0019,SITE-00351,2025-10-01,4,2,2,15
CT-2025-0019,SITE-00351,2025-11-01,1,1,0,16
CT-2025-0019,SITE-00352,2024-09-01,1,1,0,1
CT-2025-0019,SITE-00352,2024-10-01,2,1,1,2
CT-2025-0019,SITE-00352,2024-11-01,2,2,0,4
CT-2025-0019,SITE-00352,2024-12-01,5,4,1,8
CT-2025-0019,SITE-00352,2025-01-01,3,2,1,10
CT-2025-0019,SITE-00352,2025-02-01,2,2,0,12
CT-2025-0019,SITE-00352,2025-03-01,6,3,3,15
CT-2025-0019,SITE-00352,2025-04-01,1,1,0,16
CT-2025-0019,SITE-00352,2025-05-01,1,1,0,17
CT-2025-0019,SITE-00352,2025-06-01,1,1,0,18
CT-2025-0019,SITE-00353,2025-03-01,1,1,0,1
CT-2025-0019,SITE-00353,2025-04-01,1,1,0,2
CT-2025-0019,SITE-00353,2025-05-01,1,1,0,3
CT-2025-0019,SITE-00353,2025-06-01,1,1,0,4
CT-2025-0019,SITE-00353,2025-07-01,1,1,0,5
CT-2025-0019,SITE-00353,2025-09-01,3,2,1,7
CT-2025-0019,SITE-00353,2025-10-01,2,1,1,8
CT-2025-0019,SITE-00353,2025-11-01,3,3,0,11
CT-2025-0019,SITE-00353,2025-12-01,4,3,1,14
CT-2025-0019,SITE-00354,2024-09-01,2,2,0,2
CT-2025-0019,SITE-00354,2024-10-01,1,1,0,3
CT-2025-0019,SITE-00354,2024-11-01,6,4,2,7
CT-2025-0019,SITE-00354,2024-12-01,9,6,3,13
CT-2025-0019,SITE-00354,2025-01-01,4,4,0,17
CT-2025-0019,SITE-00354,2025-02-01,3,2,1,19
CT-2025-0019,SITE-00354,2025-03-01,2,2,0,21
CT-2025-0019,SITE-00355,2024-10-01,1,1,0,1
CT-2025-0019,SITE-00355,2025-02-01,1,1,0,2
CT-2025-0019,SITE-00355,2025-03-01,2,1,1,3
CT-2025-0019,SITE-00355,2025-04-01,1,0,1,3
CT-2025-0019,SITE-00355,2025-05-01,1,1,0,4
CT-2025-0019,SITE-00355,2025-06-01,2,1,1,5
CT-2025-0019,SITE-00355,2025-07-01,2,2,0,7
CT-2025-0019,SITE-00355,2025-08-01,5,3,2,10
CT-2025-0019,SITE-00355,2025-10-01,1,1,0,11
CT-2025-0019,SITE-00355,2026-01-01,2,1,1,12
CT-2025-0019,SITE-00356,2024-12-01,2,1,1,1
CT-2025-0019,SITE-00356,2025-01-01,1,1,0,2
CT-2025-0019,SITE-00356,2025-02-01,7,4,3,6
CT-2025-0019,SITE-00356,2025-03-01,2,1,1,7
CT-2025-0019,SITE-00356,2025-04-01,1,1,0,8
CT-2025-0019,SITE-00356,2025-05-01,1,1,0,9
CT-2025-0019,SITE-00356,2025-06-01,3,2,1,11
CT-2025-0019,SITE-00356,2025-08-01,2,2,0,13
CT-2025-0019,SITE-00356,2025-09-01,1,1,0,14
CT-2025-0019,SITE-00356,2025-10-01,2,1,1,15
CT-2025-0019,SITE-00356,2025-11-01,2,1,1,16
CT-2025-0019,SITE-00356,2026-01-01,2,2,0,18
CT-2025-0019,SITE-00357,2024-08-01,5,2,3,2
CT-2025-0019,SITE-00357,2024-09-01,1,1,0,3
CT-2025-0019,SITE-00357,2024-11-01,1,1,0,4
CT-2025-0019,SITE-00357,2024-12-01,1,1,0,5
CT-2025-0019,SITE-00357,2025-01-01,4,3,1,8
CT-2025-0019,SITE-00357,2025-02-01,2,2,0,10
CT-2025-0019,SITE-00357,2025-03-01,3,2,1,12
CT-2025-0019,SITE-00357,2025-04-01,1,1,0,13
CT-2025-0019,SITE-00357,2025-05-01,2,1,1,14
CT-2025-0019,SITE-00357,2025-06-01,1,1,0,15
CT-2025-0019,SITE-00357,2025-07-01,2,2,0,17
CT-2025-0019,SITE-00357,2025-08-01,2,1,1,18
CT-2025-0019,SITE-00357,2025-09-01,2,1,1,19
CT-2025-0019,SITE-00357,2025-10-01,1,0,1,19
CT-2025-0019,SITE-00357,2025-11-01,1,1,0,20
CT-2025-0019,SITE-00357,2025-12-01,4,2,2,22
CT-2025-0019,SITE-00357,2026-01-01,2,1,1,23
CT-2025-0019,SITE-00358,2024-08-01,1,1,0,1
CT-2025-0019,SITE-00358,2024-09-01,1,0,1,1
CT-2025-0019,SITE-00358,2024-10-01,2,1,1,2
CT-2025-0019,SITE-00358,2024-11-01,1,1,0,3
CT-2025-0019,SITE-00358,2024-12-01,3,1,2,4
CT-2025-0019,SITE-00358,2025-01-01,4,2,2,6
CT-2025-0019,SITE-00358,2025-02-01,4,2,2,8
CT-2025-0019,SITE-00359,2024-10-01,1,1,0,1
CT-2025-0019,SITE-00359,2024-11-01,1,1,0,2
CT-2025-0019,SITE-00359,2024-12-01,2,2,0,4
CT-2025-0019,SITE-00359,2025-01-01,1,0,1,4
CT-2025-0019,SITE-00359,2025-02-01,5,3,2,7
CT-2025-0019,SITE-00359,2025-03-01,1,1,0,8
CT-2025-0019,SITE-00359,2025-04-01,12,5,7,13
CT-2025-0019,SITE-00359,2025-05-01,4,3,1,16
CT-2025-0019,SITE-00359,2025-06-01,4,3,1,19
CT-2025-0019,SITE-00360,2024-10-01,1,0,1,0
CT-2025-0019,SITE-00360,2024-12-01,1,1,0,1
CT-2025-0019,SITE-00360,2025-01-01,2,2,0,3
CT-2025-0019,SITE-00360,2025-02-01,1,1,0,4
CT-2025-0019,SITE-00360,2025-03-01,2,2,0,6
CT-2025-0019,SITE-00360,2025-04-01,1,1,0,7
CT-2025-0019,SITE-00360,2025-06-01,2,2,0,9
CT-2025-0019,SITE-00360,2025-07-01,7,5,2,14
CT-2025-0019,SITE-00360,2025-08-01,3,2,1,16
CT-2025-0019,SITE-00360,2025-09-01,1,1,0,17
CT-2025-0019,SITE-00360,2025-10-01,3,1,2,18
CT-2025-0019,SITE-00360,2025-11-01,1,1,0,19
CT-2025-0019,SITE-00361,2024-11-01,2,1,1,1
CT-2025-0019,SITE-00361,2025-01-01,2,2,0,3
CT-2025-0019,SITE-00361,2025-02-01,8,5,3,8
CT-2025-0019,SITE-00361,2025-03-01,2,1,1,9
CT-2025-0019,SITE-00361,2025-04-01,1,0,1,9
CT-2025-0019,SITE-00361,2025-05-01,1,1,0,10
CT-2025-0019,SITE-00361,2025-06-01,2,2,0,12
CT-2025-0019,SITE-00361,2025-09-01,2,1,1,13
CT-2025-0019,SITE-00361,2025-10-01,1,1,0,14
CT-2025-0019,SITE-00361,2025-11-01,2,1,1,15
CT-2025-0019,SITE-00361,2025-12-01,2,1,1,16
CT-2025-0019,SITE-00361,2026-01-01,2,2,0,18
CT-2025-0019,SITE-00361,2026-02-01,1,1,0,19
CT-2025-0019,SITE-00362,2024-12-01,1,1,0,1
CT-2025-0019,SITE-00362,2025-02-01,2,1,1,2
CT-2025-0019,SITE-00362,2025-03-01,1,1,0,3
CT-2025-0019,SITE-00362,2025-04-01,3,3,0,6
CT-2025-0019,SITE-00362,2025-05-01,2,2,0,8
CT-2025-0019,SITE-00362,2025-06-01,1,1,0,9
CT-2025-0019,SITE-00362,2025-08-01,1,1,0,10
CT-2025-0019,SITE-00362,2025-10-01,1,1,0,11
CT-2025-0019,SITE-00362,2026-01-01,2,1,1,12
CT-2025-0019,SITE-00362,2026-03-01,1,1,0,13
CT-2025-0019,SITE-00362,2026-05-01,3,2,1,15
CT-2025-0019,SITE-00363,2024-10-01,2,1,1,1
CT-2025-0019,SITE-00363,2024-12-01,1,1,0,2
CT-2025-0019,SITE-00363,2025-02-01,4,2,2,4
CT-2025-0019,SITE-00363,2025-03-01,3,2,1,6
CT-2025-0019,SITE-00363,2025-04-01,2,1,1,7
CT-2025-0019,SITE-00363,2025-05-01,2,2,0,9
CT-2025-0019,SITE-00363,2025-06-01,1,1,0,10
CT-2025-0019,SITE-00364,2024-08-01,1,1,0,1
CT-2025-0019,SITE-00364,2024-09-01,1,0,1,1
CT-2025-0019,SITE-00364,2024-10-01,1,0,1,1
CT-2025-0019,SITE-00364,2024-11-01,1,0,1,1
CT-2025-0019,SITE-00364,2025-01-01,2,2,0,3
CT-2025-0019,SITE-00364,2025-04-01,2,2,0,5
CT-2025-0019,SITE-00364,2025-05-01,3,1,2,6
CT-2025-0019,SITE-00364,2025-07-01,2,1,1,7
CT-2025-0019,SITE-00364,2025-08-01,1,0,1,7
CT-2025-0019,SITE-00364,2025-09-01,2,2,0,9
CT-2025-0019,SITE-00364,2025-10-01,3,2,1,11
CT-2025-0019,SITE-00365,2025-02-01,4,2,2,2
CT-2025-0019,SITE-00365,2025-03-01,5,2,3,4
CT-2025-0019,SITE-00365,2025-04-01,1,1,0,5
CT-2025-0019,SITE-00365,2025-05-01,4,3,1,8
CT-2025-0019,SITE-00365,2025-06-01,3,2,1,10
CT-2025-0019,SITE-00365,2025-07-01,1,1,0,11
CT-2025-0019,SITE-00365,2025-09-01,2,1,1,12
CT-2025-0019,SITE-00365,2025-10-01,2,2,0,14
CT-2025-0019,SITE-00365,2025-11-01,3,2,1,16
CT-2025-0019,SITE-00365,2025-12-01,5,2,3,18
CT-2025-0019,SITE-00366,2024-10-01,1,1,0,1
CT-2025-0019,SITE-00366,2024-12-01,4,2,2,3
CT-2025-0019,SITE-00366,2025-01-01,2,2,0,5
CT-2025-0019,SITE-00366,2025-02-01,3,3,0,8
CT-2025-0019,SITE-00366,2025-03-01,4,3,1,11
CT-2025-0019,SITE-00367,2024-10-01,1,1,0,1
CT-2025-0019,SITE-00367,2024-11-01,2,1,1,2
CT-2025-0019,SITE-00367,2024-12-01,6,4,2,6
CT-2025-0019,SITE-00367,2025-01-01,4,3,1,9
CT-2025-0019,SITE-00367,2025-02-01,13,7,6,16
CT-2025-0019,SITE-00367,2025-03-01,5,3,2,19
CT-2025-0019,SITE-00367,2025-04-01,4,3,1,22
CT-2025-0019,SITE-00367,2025-06-01,4,2,2,24
CT-2025-0019,SITE-00368,2024-12-01,4,3,1,3
CT-2025-0019,SITE-00368,2025-03-01,3,2,1,5
CT-2025-0019,SITE-00368,2025-05-01,1,1,0,6
CT-2025-0019,SITE-00368,2025-06-01,2,1,1,7
CT-2025-0019,SITE-00368,2025-07-01,1,0,1,7
CT-2025-0019,SITE-00368,2025-08-01,4,3,1,10
CT-2025-0019,SITE-00368,2025-09-01,1,1,0,11
CT-2025-0019,SITE-00368,2025-10-01,3,1,2,12
CT-2025-0019,SITE-00368,2025-12-01,1,1,0,13
CT-2025-0020,SITE-00369,2023-10-01,1,0,1,0
CT-2025-0020,SITE-00369,2023-11-01,1,0,1,0
CT-2025-0020,SITE-00369,2023-12-01,3,3,0,3
CT-2025-0020,SITE-00369,2024-01-01,2,2,0,5
CT-2025-0020,SITE-00369,2024-02-01,1,0,1,5
CT-2025-0020,SITE-00369,2024-04-01,2,1,1,6
CT-2025-0020,SITE-00369,2024-05-01,2,2,0,8
CT-2025-0020,SITE-00369,2024-06-01,2,1,1,9
CT-2025-0020,SITE-00369,2024-07-01,1,1,0,10
CT-2025-0020,SITE-00369,2024-08-01,2,0,2,10
CT-2025-0020,SITE-00369,2024-12-01,2,1,1,11
CT-2025-0020,SITE-00369,2025-03-01,1,1,0,12
CT-2025-0020,SITE-00370,2023-08-01,1,0,1,0
CT-2025-0020,SITE-00370,2023-11-01,4,2,2,2
CT-2025-0020,SITE-00370,2023-12-01,1,1,0,3
CT-2025-0020,SITE-00370,2024-01-01,1,0,1,3
CT-2025-0020,SITE-00370,2024-02-01,1,0,1,3
CT-2025-0020,SITE-00370,2024-03-01,2,1,1,4
CT-2025-0020,SITE-00370,2024-04-01,1,1,0,5
CT-2025-0020,SITE-00370,2024-05-01,1,0,1,5
CT-2025-0020,SITE-00370,2024-06-01,1,1,0,6
CT-2025-0020,SITE-00370,2024-08-01,6,3,3,9
CT-2025-0020,SITE-00370,2024-09-01,1,1,0,10
CT-2025-0020,SITE-00370,2024-12-01,1,1,0,11
CT-2025-0020,SITE-00370,2025-01-01,1,0,1,11
CT-2025-0020,SITE-00371,2023-10-01,1,0,1,0
CT-2025-0020,SITE-00371,2024-02-01,2,2,0,2
CT-2025-0020,SITE-00371,2024-04-01,2,1,1,3
CT-2025-0020,SITE-00371,2024-06-01,1,1,0,4
CT-2025-0020,SITE-00371,2025-05-01,1,1,0,5
CT-2025-0020,SITE-00372,2023-09-01,1,0,1,0
CT-2025-0020,SITE-00372,2023-11-01,3,2,1,2
CT-2025-0020,SITE-00372,2024-01-01,1,1,0,3
CT-2025-0020,SITE-00372,2024-02-01,1,1,0,4
CT-2025-0020,SITE-00372,2024-04-01,1,1,0,5
CT-2025-0020,SITE-00372,2024-05-01,2,2,0,7
CT-2025-0020,SITE-00372,2024-06-01,1,1,0,8
CT-2025-0020,SITE-00373,2023-07-01,1,0,1,0
CT-2025-0020,SITE-00373,2023-08-01,2,2,0,2
CT-2025-0020,SITE-00373,2023-09-01,5,5,0,7
CT-2025-0020,SITE-00373,2023-10-01,1,0,1,7
CT-2025-0020,SITE-00373,2023-11-01,3,2,1,9
CT-2025-0020,SITE-00373,2023-12-01,1,1,0,10
CT-2025-0020,SITE-00374,2023-09-01,1,0,1,0
CT-2025-0020,SITE-00374,2023-10-01,3,2,1,2
CT-2025-0020,SITE-00374,2023-12-01,1,1,0,3
CT-2025-0020,SITE-00374,2024-01-01,3,1,2,4
CT-2025-0020,SITE-00374,2024-02-01,4,3,1,7
CT-2025-0020,SITE-00374,2024-03-01,1,1,0,8
CT-2025-0020,SITE-00375,2023-12-01,1,0,1,0
CT-2025-0020,SITE-00375,2024-01-01,2,2,0,2
CT-2025-0020,SITE-00375,2024-03-01,1,0,1,2
CT-2025-0020,SITE-00375,2024-04-01,3,2,1,4
CT-2025-0020,SITE-00375,2024-06-01,1,1,0,5
CT-2025-0020,SITE-00375,2024-11-01,1,1,0,6
CT-2025-0020,SITE-00376,2023-07-01,1,0,1,0
CT-2025-0020,SITE-00376,2023-08-01,5,3,2,3
CT-2025-0020,SITE-00376,2023-09-01,2,1,1,4
CT-2025-0020,SITE-00376,2023-10-01,4,3,1,7
CT-2025-0020,SITE-00376,2023-11-01,6,4,2,11
CT-2025-0020,SITE-00376,2023-12-01,3,3,0,14
CT-2025-0020,SITE-00377,2023-08-01,1,0,1,0
CT-2025-0020,SITE-00377,2023-09-01,1,1,0,1
CT-2025-0020,SITE-00377,2023-12-01,9,3,6,4
CT-2025-0020,SITE-00377,2024-01-01,3,1,2,5
CT-2025-0020,SITE-00377,2024-02-01,1,1,0,6
CT-2025-0020,SITE-00377,2024-05-01,2,1,1,7
CT-2025-0020,SITE-00377,2024-06-01,1,1,0,8
CT-2025-0020,SITE-00377,2024-08-01,2,1,1,9
CT-2025-0020,SITE-00377,2024-09-01,1,0,1,9
CT-2025-0020,SITE-00377,2024-10-01,1,1,0,10
CT-2025-0020,SITE-00377,2024-11-01,1,1,0,11
CT-2025-0020,SITE-00377,2024-12-01,2,1,1,12
CT-2025-0020,SITE-00378,2023-08-01,1,1,0,1
CT-2025-0020,SITE-00378,2023-10-01,2,2,0,3
CT-2025-0020,SITE-00378,2023-11-01,5,3,2,6
CT-2025-0020,SITE-00378,2024-01-01,4,3,1,9
CT-2025-0020,SITE-00379,2023-07-01,1,1,0,1
CT-2025-0020,SITE-00379,2023-09-01,2,1,1,2
CT-2025-0020,SITE-00379,2023-10-01,1,1,0,3
CT-2025-0020,SITE-00379,2023-11-01,2,1,1,4
CT-2025-0020,SITE-00379,2023-12-01,1,0,1,4
CT-2025-0020,SITE-00379,2024-01-01,1,1,0,5
CT-2025-0020,SITE-00379,2024-03-01,2,2,0,7
CT-2025-0020,SITE-00379,2024-04-01,5,3,2,10
CT-2025-0020,SITE-00380,2023-08-01,1,1,0,1
CT-2025-0020,SITE-00380,2023-10-01,1,1,0,2
CT-2025-0020,SITE-00380,2024-01-01,5,3,2,5
CT-2025-0020,SITE-00380,2024-02-01,3,2,1,7
CT-2025-0020,SITE-00380,2024-04-01,1,1,0,8
CT-2025-0020,SITE-00380,2024-05-01,2,2,0,10
CT-2025-0020,SITE-00380,2024-06-01,1,1,0,11
CT-2025-0020,SITE-00380,2024-08-01,1,1,0,12
CT-2025-0020,SITE-00381,2023-07-01,1,0,1,0
CT-2025-0020,SITE-00381,2023-09-01,1,0,1,0
CT-2025-0020,SITE-00381,2023-10-01,1,1,0,1
CT-2025-0020,SITE-00381,2023-12-01,2,1,1,2
CT-2025-0020,SITE-00381,2024-01-01,2,2,0,4
CT-2025-0020,SITE-00381,2024-02-01,2,2,0,6
CT-2025-0020,SITE-00381,2024-03-01,1,0,1,6
CT-2025-0020,SITE-00381,2024-05-01,1,0,1,6
CT-2025-0020,SITE-00381,2024-06-01,3,1,2,7
CT-2025-0020,SITE-00381,2024-07-01,2,1,1,8
CT-2025-0020,SITE-00382,2023-09-01,1,0,1,0
CT-2025-0020,SITE-00382,2023-11-01,1,1,0,1
CT-2025-0020,SITE-00382,2023-12-01,1,1,0,2
CT-2025-0020,SITE-00382,2024-01-01,2,1,1,3
CT-2025-0020,SITE-00382,2024-03-01,3,2,1,5
CT-2025-0020,SITE-00382,2024-07-01,1,1,0,6
CT-2025-0020,SITE-00382,2024-08-01,1,1,0,7
CT-2025-0020,SITE-00382,2024-11-01,1,1,0,8
